Name,type,ratings,latitude,longitude,place_id
Instituto Privado Domingo Sabio,secondary_school+school,0,-24.784236,-65.409027,ChIJEcI0H7zDG5QRmicF-ZPVGaE
Colegio San Juan Bautista 8103,secondary_school+school,17,-24.785403,-65.4183132,ChIJhxRhILrDG5QReRNju1COTZA
Dr. Federico M. Plaza - Pediatría Horario: Lunes a Viernes desde 17:00 hs,hospital,8,-24.7878193,-65.413883,ChIJkS8P_LrDG5QR_NsgbnD-ByE
Profesorado de jardin de infantes y educación especial N 6006,university,3,-24.7879671,-65.4138598,ChIJ2b8YTOXDG5QRduE2PmtKDtg
Centro Polivalente de Arte - anexo Los Tarcos,secondary_school+school,32,-24.8487948,-65.4616703,ChIJQ5JweKzDG5QROQpwGSGuZGE
CEM Salta Centro de entrenamiento para montaña,gym+school,114,-24.7678317,-65.4010827,ChIJN86hSqXDG5QRKaNfdAh4vDw
Habil-Mente,hospital,0,-24.784453,-65.4166963,ChIJJcf0WbfDG5QRIR1pWMZDXrI
INDIGO SALUD,hospital,8,-24.7740455,-65.4083849,ChIJKbkWA1TDG5QRYL7Zkudk6CM
Escuela Provincial Profesor Alejandro Gauffin 4035,primary_school+school,28,-24.8295074,-65.4229615,ChIJe918XSHDG5QRrihcrhY8414
Dr Juan P Zorrilla Grupo Neuro,hospital+doctor,0,-24.7826393,-65.4156941,ChIJhy6L0bnDG5QR9fVJQHOypgM
Residencia de Psicología Comunitaria,hospital,0,-24.7820422,-65.4159545,ChIJDfvZ-i_DG5QRYnDVq-1YlIc
Centro de Columna,hospital,12,-24.7822457,-65.4155008,ChIJH1KT_nTDG5QRoppeWfo2cUg
Doxtor Abuelo,hospital,0,-24.7841509,-65.4175425,ChIJ4TKQz1nDG5QRoM-K4HQH1L4
Galenos (Servicio Médico Privado),hospital,1,-24.7840248,-65.41756,ChIJC-lKaADDG5QRSIKH9r5gBwg
Eusex (Galenos).,hospital,13,-24.7839977,-65.4175322,ChIJuf_sFLnDG5QRnscpSz6stv8
Matices,hospital+school,3,-24.7843248,-65.4181214,ChIJfXSUPrfDG5QRAp0u0foXqB8
ESTĒTICACIAC,spa+hospital,201,-24.785304,-65.408455,ChIJY7X_NkHDG5QR0iCajdmkULM
CIAC - Centro Integral de Alta Complejidad,hospital,193,-24.7853816,-65.4084776,ChIJU_TdSl3DG5QR0fVdIDYwDEk
Zuviría Salud,hospital+school,1,-24.784771,-65.4090764,ChIJ1TarF7zDG5QRZOoLsg-WdP0
Laboratorio .Doc,hospital,0,-24.7874977,-65.4068954,ChIJh9aNDIXDG5QRKRo_yQBzRis
m,secondary_school+school,0,-24.7859974,-65.4591307,ChIJI1KgiE7DG5QRtPleqBPXuQQ
Colegio Sec Cap Marcelo Lotufo N3144,secondary_school+school,3,-24.8440954,-65.4624287,ChIJDyrHL8XDG5QRr02HFJ1drfo
Doctor Astudillo. Medicina estética,hospital,0,-24.7863337,-65.4256161,ChIJUcuUBMzDG5QRoYJJLmuFWC8
laboratorio Saravia,hospital,5,-24.786576,-65.41774,ChIJ2wOvorDDG5QRqJUHTaNze5M
Colegio N° 5028-Reyes Católicos,secondary_school+school,35,-24.7715864,-65.3896707,ChIJd0CBUvLDG5QR7Qo9uBqNKrU
Escuela Técnica N° 3137-Martina Silva de Gurruchaga-Taller,secondary_school+school,20,-24.7794759,-65.4303561,ChIJCfzdHDXCG5QR_on31nyB8KY
LD Instituto Superior de Capacitación Laboral,secondary_school+school,0,-24.7893718,-65.4128103,ChIJlRV4JbvDG5QRaKC48ejUFeA
Clara Saravia Linares de Arias Escuela N°4050,primary_school+school,10,-24.8456494,-65.4498368,ChIJMQaMkMnCG5QRH58UZOKf18k
Consultorio de Fisioterapía y Kinesiología Lic. Carolina G. Villarroel,physiotherapist+hospital,1,-24.7979548,-65.4220138,ChIJb3PBWanDG5QRA52kCoReJHE
Swiss Medical Center Salta,hospital,0,-24.7883539,-65.41575,ChIJU98UiaPDG5QRyprBQFIwNxY
Cios - Centro Integral de Obesidad y Sobrepeso,hospital,57,-24.7748829,-65.3969185,ChIJkaONyovDG5QRfx2UhMrK4cg
AppSalta Centro,hospital,0,-24.7863145,-65.4081065,ChIJHao9ZBvDG5QR8JxuQiIneHc
Centro Ciudad,hospital,0,-24.7815139,-65.4049079,ChIJUdvrI77DG5QRToV0xlRPz3U
Swiss Agro Export S.a.,hospital,0,-24.7840078,-65.407534,ChIJY8GYLLzDG5QRSO1ODNEroa4
CENTRO JURIDICO,hospital,0,-24.7939138,-65.4063156,ChIJn6ZhI6LDG5QR8KlX6LQ3AzQ
Nuevo Centro Salta,hospital,1,-24.7787462,-65.4067979,ChIJp5_HI-jDG5QRvQJahXtqm80
Centro Integral Para La Familia,hospital,0,-24.7844213,-65.4199967,ChIJ_2BY3bbDG5QRrklsPArsiCI
Centro Urbano de Reciclaje | EcoNorte,hospital,0,-24.8244152,-65.4223428,ChIJ9eWQ4LnDG5QRpjABVFZRUas
Centro salta,hospital,0,-24.7891948,-65.4105041,ChIJnU92JADDG5QRkXOfF8-Fqzk
Centro De Convenciones,hospital,0,-24.7867783,-65.4147857,ChIJhZhmQrrDG5QRC8Wgcui96-s
Cepris Centro Integral Provincial Sanitario,hospital,0,-24.7731845,-65.4163365,ChIJkWAq9sXDG5QRPcV1LtxuRRQ
SPID SALUD,hospital,0,-24.8356372,-65.4050774,ChIJ73SRGEnDG5QRFfPL6HPo-I4
CIMA(Centro de Intruccion y Mejora Academica),hospital,0,-24.7926053,-65.409306,ChIJMwRbsRHDG5QR5jELD79NlrI
Centro Integral Ciba,hospital,0,-24.7930017,-65.4098755,ChIJDzpXj6PDG5QRWFX1ST6Gkv4
Isicana,university+travel_agency,0,-24.7486427,-65.399891,ChIJxaUzH1zBG5QRoGJE2qAnnOs
Centro Gestáltico Salta,hospital,0,-24.774888,-65.3987707,ChIJEw7c2VPDG5QRxXO5angPJ5g
Incluir Salud Salta,hospital,16,-24.7704317,-65.4040699,ChIJ_VowqRPDG5QROWFkRAtD_Qg
APUCSa - Asociacion del Personal de la Universidad Catolica de Salta,university,11,-24.7758154,-65.4159337,ChIJF6S3DbHDG5QRjmXd-OUE5jE
CEDRUS Centro de Desarrollo Rural y Urbano Sustentable,hospital,0,-24.7769027,-65.4159641,ChIJ5Z1HgZjDG5QRfSc-ZDFnoUQ
Orion centro de negocios,hospital,0,-24.7891327,-65.4163188,ChIJS9hTYp7DG5QRBwIssM5E1Zs
CIL (centro integral del lavarropas,hospital,0,-24.8022516,-65.4042165,ChIJP1NpmLDDG5QRFTYkFFyHt2A
Centro Güemes Salta,hospital,12,-24.7239704,-65.4176403,ChIJ6XRbuVLBG5QRhGyH5PAwNzk
Enfermeria Upes,university,19,-24.7816559,-65.4061852,ChIJpScER77DG5QRmkntAEAizC0
CENTRO DE MEDIACION FRATERNITE,hospital,0,-24.7911221,-65.4189739,ChIJT9-bIdnDG5QRe2rHmrNSEXY
Centro de quiropraxia Salta,hospital,8,-24.7837626,-65.4342869,ChIJWSd39knCG5QR8CjXy7-TdlI
Centro integral de la carne,hospital,5,-24.7899234,-65.4289471,ChIJ9ZFJ2wXDG5QR2RZx8H6sdkQ
Profilaxis - Centro Privado de Vacunación,hospital,5,-24.7850645,-65.4163073,ChIJcSnx5XDDG5QR91Zzw-fUkXA
Anfiteatro G400 - Universidad Nacional de Salta,university,985,-24.725354,-65.4084785,ChIJnQZyHBfBG5QRwj-iE-NFhgk
Aulas Norte - UNSa,university,114,-24.7257228,-65.4085559,ChIJ7a4c4hbBG5QRlQsFWtaXJlc
Agua Viday Centro de distribucion Zona Norte,hospital,8,-24.7238222,-65.4049017,ChIJr8TM80LBG5QRLThHmfmGOMw
Centro de Jubilados Y Pensionados Activos,hospital,0,-24.7996526,-65.4138459,ChIJT4rro6fDG5QR2PoGHJsfNdE
Centro Del Norte Sa,hospital,0,-24.7992094,-65.4130455,ChIJAQCwCKfDG5QRzMgqDzgbl9s
Centro De Distribucion B' San Francisco,hospital,0,-24.8451843,-65.4363116,ChIJwy2KxdPCG5QRLt02_Go9RxQ
Centro de Jubilados 1 de Marzo,hospital,5,-24.7758267,-65.4101381,ChIJXT911MDDG5QRYJYg1hSKKlU
CENTRO DE MEDIACION,hospital,0,-24.7868217,-65.4059297,ChIJnXBTbb3DG5QR6-Tpa0T9DTs
Centro de taximetristas de salta; Cetasa,hospital,1,-24.8013173,-65.4077042,ChIJARIbMt_DG5QRu8SUOI7HpvU
Aulas de Usos Múltiples I - Ucasal,university,7,-24.7415255,-65.3898384,ChIJ1btxVPHBG5QRO10tME3kG1A
Centro de Atención al Usuario SAETA,hospital,25,-24.7998641,-65.4162482,ChIJL8xzwknDG5QRUt38flHtVQQ
Sindicato Unido de Trabajadore,hospital,0,-24.7804323,-65.4141089,ChIJX5rApLjDG5QRi6dlVmxvJnM
CIRIS Consultorios Interdisciplinarios de Rehabiitacion Integral Salta,hospital,0,-24.7803395,-65.4144323,ChIJAxP864HDG5QRFphbzpYFBk4
Centro de Documentación Rápida Paseo Salta,hospital,152,-24.832193,-65.4270326,ChIJ6UDSUCfDG5QRyBVz3krIDqI
Centro emisor de licencias,hospital,5,-24.8320952,-65.4267677,ChIJlW-GJobDG5QR_bB7fHTlt90
Centro De Diagnóstico Médico Salta,hospital,0,-24.786812,-65.416696,ChIJz3TUnrDDG5QR9gNZx4KgV-w
renovar salud,hospital,0,-24.7822815,-65.414834,ChIJ8c6stVjDG5QRmHvbJ4Lh6bY
CENTRO ANGELELLI,hospital,82,-24.8350954,-65.3903124,ChIJMff3mVHDG5QRZhps8WAc8Vc
UNIVERSIDAD IMAGINARIA,university,15,-24.7902491,-65.4007113,ChIJK3wInZnDG5QR-QaFZiNxjFQ
IMAC Centro,hospital,3,-24.790719,-65.4133569,ChIJd2OGvl7DG5QRrQ_SGQf7b4Y
Nutrición & Salud,hospital,0,-24.7271799,-65.4008458,ChIJv8bdWEDBG5QRNaOE9QiB-sU
Centro Abastecedor De Carne,hospital,1,-24.725514,-65.4021767,ChIJnYpCtz3BG5QRMUq4oRCGdig
Centro Distrubicion J & G,hospital,18,-24.8174159,-65.4065404,ChIJ9djEmhTDG5QR27Uc_xn9hgQ
Centro Paraguayo en Salta,hospital,10,-24.8036842,-65.4306228,ChIJiTGKelXCG5QRgl962dOnhQo
Ediciones Universidad Católica de Salta,university,14,-24.7411293,-65.3924457,ChIJ-2v5BaTFG5QREgAFecZpKSQ
CENTRO GRAFICO SUR,hospital,6,-24.8561093,-65.4453817,ChIJs_Zr8DPdG5QRphuKeGNWIhE
Centro Integral,hospital,0,-24.7924637,-65.4084488,ChIJGz6esqPDG5QRza4R2js-MmQ
Centro de Diagnóstico Molecular BioNoa,hospital,34,-24.7771415,-65.4016913,ChIJ5a9n9o3DG5QRAtlT3FrHieE
Swiss Just Grimentz,hospital,0,-24.8003224,-65.4033762,ChIJIZEDcpPDG5QRFIm2PQk8nfw
Centro Juvenil Esperanza,hospital,0,-24.78365,-65.4174737,ChIJT4OmbrfDG5QRTlFXaupv2vs
Centro Conin,hospital,0,-24.7801816,-65.428125,ChIJU2vHysrDG5QRlFiTI-lfKeI
Centro Integral De Carne,hospital,0,-24.7193453,-65.4028024,ChIJYbCd8yLBG5QRdj89HpZS8ko
CENTRO KULTURAL EL MALON VIVE,hospital,1,-24.7782971,-65.4172239,ChIJefZqT3_DG5QR3tGIa9CLX9k
lamadrid centro de compras,hospital,12,-24.7516743,-65.4112413,ChIJcdm2iVHBG5QRDNjNkPywsTI
Centro Integral de Carne,hospital,65,-24.8003176,-65.4090755,ChIJz28wFajDG5QR3yPE31vdRZA
Barrio Universidad Católica,university,257,-24.73613,-65.3916517,ChIJiy2zIknBG5QRDo9idrXvuOQ
Aca Salud,hospital,5,-24.7841076,-65.4063065,ChIJpULlxL3DG5QRaQyl-5bzu2c
Asociacion del Personal de la Universidad Catolica de Salta,university,1,-24.7891368,-65.4217634,ChIJGT-4o7HDG5QRGriCDdqlE7Q
CEPAF - Centro de Perfeccionamiento para Arqueros de Fútbol,hospital,0,-24.7721543,-65.417272,ChIJ8bQvcdfDG5QRPKrSjmq78Gc
Centro de Mediacion L&M,hospital,11,-24.767416,-65.4016724,ChIJ41e-X-jDG5QRs6XVFelJBEM
Centir Centro Terapeutico,hospital,14,-24.7799147,-65.4079673,ChIJz2FWDr_DG5QRsZ9IRWH6sFc
Centro Goma SRL,hospital,123,-24.7946427,-65.4154736,ChIJa499kqXDG5QRsK8X2gINJKc
Rayces Centro de Rehabilitación e Integración Escolar,hospital,3,-24.7745715,-65.4127266,ChIJwzO-jcbDG5QRkFxTF4Zc88g
Centro Quiropráctico Sulaiman,hospital,30,-24.7746004,-65.4115534,ChIJtTmjwMbDG5QRg9oyXxPmmEs
BioLab - Laboratorio de Analisis Bioquimico,hospital,71,-24.7366572,-65.4025932,ChIJBVCNMaXBG5QRcIB-OfQt7ZY
Centro Mutual de Peluqueros y Peinadores Profesionales de Salta,hospital,1,-24.7899913,-65.4174804,ChIJl3wm5U7DG5QR6usWz2VChM0
NEURODIVERGENTES - Centro Interdisciplinario,hospital,10,-24.7812964,-65.4303238,ChIJ-Zxatk3DG5QR81FMqSZWyu0
Centro C y V,hospital,2,-24.789316,-65.4194526,ChIJr0oaCwDDG5QRvBvw8eeLEZQ
Centro Integral De La Carne,hospital,0,-24.7784153,-65.4167782,ChIJ398nDcjDG5QRsmu9E7Gq9Ro
"Centro de Día ""Cura Brochero"" - Anexo Hospedería (Fundación Manos Abiertas)",hospital,9,-24.7950116,-65.408086,ChIJfROqraLDG5QRwM2g6BHscxw
Super Pro Centro De Reparaciones,hospital,0,-24.818809,-65.3941902,ChIJN4aOP2jDG5QRxnJDzlKm54k
Centro Regional de Hemoterapia Salta,hospital,74,-24.7810019,-65.420138,ChIJJ062OrbDG5QRv41H5e59tSk
Fundación Recrear Salud,hospital,0,-24.745038,-65.4113333,ChIJ6yXH7qHDG5QRooCserWUZrw
Cruz Roja Argentina - Filial Salta,hospital,72,-24.7890701,-65.3985302,ChIJaaaKIJrDG5QRJCOxFQDBxMw
APEGO Centro de Rehabilitación Hidroterapia,hospital,5,-24.7846699,-65.400336,ChIJ3VHBbUzDG5QRVPaeUTeMVZc
Óptica Centro,hospital,2,-24.788629,-65.4086679,ChIJgYyzyLzDG5QRG9Fu0Y7TXGI
Naranja X Salta Centro II,hospital,85,-24.7870919,-65.4158085,ChIJfTEtebvDG5QRR4hamxlVyw0
Centro Integral de Mediación Tres Cerritos,hospital,6,-24.7703648,-65.3991332,ChIJpzDYT-nDG5QRYSq2L5HP06Q
Mutual Centro Argentino,hospital,99,-24.7859148,-65.41636,ChIJ62mKCLrDG5QRY40XZqbl6kQ
Cablevisión Fibertel Centro de Atención al Cliente,hospital,697,-24.7896042,-65.4125061,ChIJm0FtErfDG5QR8soEU8l7C6U
Centro de Copiado Kodak,hospital,66,-24.7886214,-65.4114491,ChIJASkxQrvDG5QRx1SbiWeNiLI
Meplife Salud,hospital,38,-24.7873071,-65.4130285,ChIJmWBfB7vDG5QRJKLevfx054k
Asociación Japonesa y Centro Nikkei de Salta,hospital,90,-24.7976087,-65.4147622,ChIJSTDtQKbDG5QRe5FpSqWxbJ8
Centro de Atención a Jóvenes en Conflicto con Ley Penal N°1,hospital,0,-24.7307849,-65.4083371,ChIJwQvPWRTBG5QRz68bsn8MwmU
CIUNSa - Consejo de Investigación de la Universidad Nacional de Salta,university,0,-24.7281489,-65.4086575,ChIJHSBfnhbBG5QRzQx6xxUCoSw
MATICES,hospital+school,7,-24.8035249,-65.4190667,ChIJu7czVZvDG5QRaJOvTYzEgtI
Consejo Profesional de Ciencias Económicas de Salta - Sede Central,university,263,-24.78754,-65.422361,ChIJR4ET4LPDG5QRJzkXSPkkq5Y
Centro de Convenciones Salta,hospital,3358,-24.8289088,-65.4343906,ChIJH41a2d3CG5QRy9cNnuvVDho
DXN tu salud,hospital,1,-24.7905006,-65.399661,ChIJs7HT8SjDG5QRccI7cuEAQ2k
Centro Integral de la Visión,hospital,23,-24.7888686,-65.4077518,ChIJjSOL1rzDG5QRfouXLhsXPUo
Construir Salud,hospital,4,-24.7796065,-65.4134074,ChIJxfmCfbjDG5QR_RU6yr9Jdn4
Centro Ciudad,hospital,1,-24.7854756,-65.4303087,ChIJi6yaGkvCG5QRs3cr7zWvcEI
LOOK CANINO CENTRO SALTA,hospital,46,-24.8006602,-65.4186299,ChIJMWcLkFLDG5QRXS_6NCQ29Xw
Centro de Salus N 2 Campo Casero Roberto Cruz,hospital,3,-24.78845,-65.42805,ChIJpRH5SrPDG5QRtterde9Gpv0
Ripuy Salud,hospital,6,-24.7861211,-65.4105941,ChIJU2jUhrzDG5QRCJfip0-hsiQ
Centro de Distribución ilolay,hospital,1,-24.8061583,-65.4172628,ChIJzYs5rQXDG5QREvf9r_2oufc
Centro Vecinal 20 de Febrero,hospital,316,-24.7778599,-65.4238553,ChIJ0-PetcvDG5QRBcU93fbQL40
Centro de Negocios OmniSeytu,hospital,0,-24.7601614,-65.4114022,ChIJ9-GWMkHDG5QRz2WyG7U4UT4
Centro Integral De Carne,hospital,2,-24.8024254,-65.4177079,ChIJV4QzjQfDG5QRdKQPTW9k3lM
INFOSEG Sucursal Centro,hospital,6,-24.7894611,-65.409471,ChIJH7V_S3zDG5QRo5C0s_LHhCs
Centro Integral De La Carne,hospital,32,-24.8082901,-65.407298,ChIJRVo7_wzDG5QR2g6gWrIHWSA
Centro de Jubilados,hospital,0,-24.8338196,-65.39793,ChIJ44zf67fDG5QRq57zB5-SomQ
Centro Empresa De Limpieza,hospital,2,-24.7836687,-65.4089482,ChIJ4ZTQob7DG5QR0kAXSiZMb38
Centro Vecinal 20 de Junio,hospital,51,-24.819693,-65.3906006,ChIJVcVNYl3DG5QRJsWVHNponx4
EGA SALUD,hospital,0,-24.8195758,-65.3932873,ChIJ2TPPEDfDG5QRfP-sfNsVV_w
Centro de Ojos Dr. Cruz,hospital,2,-24.7903722,-65.4016242,ChIJ28u75pjDG5QR48KpBZhU5-M
SanCor Salud Salta,hospital,63,-24.7865744,-65.4108439,ChIJp6hBU7rDG5QR6pyZKZ-hGdw
"Centro de Jubilados ""Ayudando a Vivir""",hospital,26,-24.7213725,-65.4057614,ChIJtyGdGD3BG5QRU0JB1T7h3bk
Centro Auditivo Salta,hospital,4,-24.7883874,-65.4137861,ChIJs0J95LrDG5QR82erQgaBU6c
Centro De Distribución Salta,hospital,0,-24.8074033,-65.4179286,ChIJH0_FdAbDG5QRtGHh62J4M6Q
CENTRO DE MEDIACION AM,hospital,0,-24.7877479,-65.4236141,ChIJ1yMyB9zDG5QRSU3l_CIjgtk
Centro Logistico Salta LPP,hospital,1,-24.8571712,-65.4034549,ChIJAU6ZO2ndG5QRPx24jeR7Qco
Centro Logistica,hospital,0,-24.7868162,-65.4176093,ChIJpUVjlbDDG5QRNXR3QLvxKXk
Centro Agencia de Limpieza,hospital,95,-24.7870099,-65.4177957,ChIJ56hklbDDG5QRSf4ujWD1DO0
Saju Salud,hospital,3,-24.7869323,-65.417444,ChIJIcoSE5zDG5QRbB7LTiDLBms
ISSA • Instituto de Salud Salta,hospital,9,-24.7866137,-65.4173844,ChIJW4lp6vnDG5QR6_lTF6WV5KM
Tu Centro de Estabilidad,hospital,0,-24.8030181,-65.4326481,ChIJCVcNVDvDG5QRQnWtmYEhc_0
Centro Integral de la Carne,hospital,102,-24.8000658,-65.436683,ChIJB5OU01bCG5QRrQTf33B2HkE
Imprenta Centro Gráfico,hospital,0,-24.7985419,-65.41053,ChIJ9ajjLKfDG5QRu37i5sbaRP4
Centro Integral De La Carne,hospital,0,-24.7978544,-65.4239048,ChIJP2Fti6vDG5QRvLCPkrDI34w
CENTRO EDUCATIVO INTEGRAL Y HOLÍSTICO,hospital,9,-24.7856897,-65.4317389,ChIJbQyACM7DG5QRZhmE_s9W_EY
# TYPE IMPORTANTES
Hospital Privado Santa Clara de Asís,hospital,294,-24.7918379,-65.415999,ChIJMcaiX6XDG5QR3On2iY55WKk
Hospital San Bernardo,hospital,275,-24.7916716,-65.3998122,ChIJ0Y1UbZnDG5QRBfoRtlU9utQ
Hospital Papa Francisco,hospital+doctor,153,-24.839405,-65.3914049,ChIJA-TejlLDG5QRnN5U_IV4PCo
Atrapasueño,school,1,-24.7736354,-65.4296986,ChIJcZ1qIDPCG5QRvXioyQ19amM
Aikido Salta Ryu,school,1,-24.7983374,-65.3983023,ChIJ7f3_3djCG5QRsKfhlpRL8I8
Patronato De La Infancia,school,1,-24.7812261,-65.4271759,ChIJJTW5psrDG5QR8g3FErshnyQ
Escuela De Danzaó Y,school,0,-24.7696451,-65.4091201,ChIJVzmDc8PDG5QRUOmWQ6r0m00
Josefina,school,1,-24.8591132,-65.4354518,ChIJ33phNsXdG5QRFY1XfBMY8no
San Carlos ENGLISH CENTER,school,1,-24.8544478,-65.4429918,ChIJuwAutDPdG5QRJN_7xqokx40
Universidad,school,0,-24.7794409,-65.4032076,ChIJY2GbEWDDG5QRTQrEkt0QVc8
Taller Azul,school,0,-24.7835685,-65.4216436,ChIJnzIZhrbDG5QR8RVFD3ygYoY
Fundacion Por El Futuro,school,1,-24.7708646,-65.394986,ChIJj3v_0O3DG5QRMzmHZkqdmYY
Gourmet - Academia de Cocina,school,12,-24.788037,-65.415815,ChIJHUv8hrrDG5QRLtbqSuR413o
Club de belleza. Instituto de estetica,school,69,-24.7878241,-65.4161216,ChIJBQj73c3DG5QRT8TpJlQfdrI
Colegio de Jesús. Esclavas del Corazón de Jesús. Salta,school,54,-24.787444,-65.4113543,ChIJk-9phbvDG5QRHL_o7d_3O4Y
Instituto de manualidades manuel Martínez de Cangas y tineo,school,0,-24.7875225,-65.4113969,ChIJPyHqqMvDG5QRolKRs4xNxN4
Escuela 4007 Martín Miguel de Güemes,school,22,-24.787482,-65.4115884,ChIJ5TNyc7vDG5QRUEWEIHvuHek
Hospital De Niños,hospital,3,-24.7818998,-65.4160249,ChIJu26HLrjDG5QRpLKsWOKJKno
EET N° 3118,school,57,-24.8290727,-65.3945945,ChIJVxmjGkXDG5QRC024shnSrKY
ESCUELA,school,1,-24.8290754,-65.3945939,ChIJmVKIRkjDG5QRohYnjDTUBZ0
Escuela de Futbol Karol Wojtyla,school,2,-24.8457883,-65.4538137,ChIJ6Uk14wzDG5QRtWs-l9buyb4
ACADEMIA PREMILITAR GRAL MARTIN MIGUEL DE GÜEMES,school,0,-24.8017601,-65.4119573,ChIJyQEDj5nDG5QRWIQtJhSvyUU
Salta Morena Casa De Estudiantes,school,0,-24.8010657,-65.4125645,ChIJPSq4YqfDG5QRKEltxs36qtQ
Colegio Adventista de Salta,school,3,-24.8364805,-65.4422805,ChIJG-6yZhDDG5QRRtrXE4jc_RM
Academia Miguel Angel,school,1,-24.785606,-65.4077867,ChIJaYEz1-nDG5QRA0vFBsJlVHI
Fusion Total Studio,school,0,-24.7973908,-65.4271299,ChIJ70upNb7DG5QRUb-L7Q81XnQ
Escuela de los sikibidi sigma,school,0,-24.7714208,-65.393385,ChIJoco-XADDG5QR7vSUAPvQ1j8
Hospital Privado Tres Cerritos,hospital+doctor,1409,-24.7658658,-65.402867,ChIJjY3-4ObDG5QRYGQA8I038lY
Guitarra,school,2,-24.7277061,-65.3930917,ChIJIbSa0DnBG5QRHd9SfeJS-aI
Escuela Ing. Rafael Patricio Sosa N°4041,school,12,-24.7283299,-65.3957336,ChIJN00ABznBG5QRs_b7t7mh5i4
Escuela Fe Y Alegria Solidaridad; Nivel Primario,school,29,-24.8448192,-65.396658,ChIJT_X2EbPcG5QRUtHfXFvcMA4
Escuela Infantil 4898,school,1,-24.8443559,-65.3958916,ChIJtx6uNADdG5QRWkJmLVNJyR0
Instituto Timoteo,school,40,-24.8636592,-65.4707368,ChIJ21TS21bdG5QR1oo2F-7Pnt8
Academia 7 De Abril,school,2,-24.8616622,-65.4717332,ChIJI8I_nFbdG5QRmMJRe-r5tMY
Escuela N° 4040 Mercedes Lavin,school,8,-24.8057032,-65.4471807,ChIJY8tYP1_CG5QRzrBfqnC87fY
Escuela de Danzas El Pehual,school,0,-24.7994959,-65.4007836,ChIJV2nOiHXDG5QRP62YG0eC5A0
Alsinas Y Dean Funes,school,0,-24.7787189,-65.4070574,ChIJm6klsb_DG5QRykXF5QZlWPk
tio oscar,school,0,-24.7649228,-65.3962701,ChIJsbfCh-XDG5QR64Utq_1vGlE
FASTA Salta,school,0,-24.7763709,-65.4430855,ChIJF74SawDDG5QRefiMFvyrZ6k
Soledad's Home,school,0,-24.7923736,-65.4048233,ChIJb7VTcqLDG5QRQJTwI27ugfE
Casa de Retiros Misioneros Redentoristas,school,0,-24.7826701,-65.4143282,ChIJx_VZsbnDG5QROEMJDaKfTQc
Merendero NIÑO FELIZ,school,0,-24.8261459,-65.3985716,ChIJjTIzCPTDG5QR4WDlEcbhI1Y
Agencia de tombola 751,school,3,-24.7936422,-65.4197985,ChIJkw9PB13pupURD7rjc11DNC0
Barrio Don Santiago,school,0,-24.8322456,-65.4148728,ChIJxWaUnGPDG5QRokw_RCplcNo
Instituto Privado General Güemes,school,42,-24.8021036,-65.4209614,ChIJ2_2dwKrDG5QRkHQMn10TRdA
Colegio Italo Argentino Bilingüe Dante Alighieri,school,26,-24.7852612,-65.4236868,ChIJEyAgAYjDG5QRPNNJjk29Mq4
El Carril Barrio El Matadero Calle 1581,school,1,-24.785183,-65.4242809,ChIJKxVlQrTDG5QREitUOZxTsMU
Escuela N.° 4315 Reino de Bélgica,school,7,-24.8034987,-65.4153237,ChIJ8YGg8qfDG5QR13VELuoK_Kk
Escuela de Comercio N° 5063 Juan Pablo II,school,0,-24.8030261,-65.4154578,ChIJs8bREgjDG5QRvGFb8h4lNnc
Escuela 4044 Fray Honorato Pistoia,school,3,-24.7970209,-65.3633315,ChIJbyRabY7FG5QRus3R3C_RibE
3D Mi fábrica de ideas Salta impresiones,school,2,-24.7861745,-65.4149005,ChIJv61vkLLDG5QResGHUxBmdQg
Hospital Público Materno Infantil,hospital,323,-24.7722241,-65.4151282,ChIJ15f-j8XDG5QRfrlJO2QbuRU
Instituto Superior del Milagro N° 8207,school,30,-24.7908264,-65.414652,ChIJw1QIJaXDG5QRM_KKyXkdAV4
Instituto INCEP,school,5,-24.7911134,-65.4152505,ChIJeSRzD7rDG5QRDhilt8v5l-Q
Manaar Danzas,school,1,-24.8024102,-65.3930654,ChIJER1SSAfDG5QR8ZEWrWdUbmo
natatorio municipal villa las rosas,school,9,-24.8033,-65.3920519,ChIJkWnmAnrDG5QRxLMipTCLDbk
Sala maternal mimitos,school,0,-24.8075212,-65.3964783,ChIJKU2Eg-HDG5QR6nitHont28s
Yudith Mamani Profesora,school,0,-24.7323609,-65.4019062,ChIJtf56PibBG5QRLuMGK0oiwYY
ESCUELA Nº 4043 MONSEÑOR CARLOS MARIANO PEREZ,school,32,-24.7305119,-65.4040102,ChIJy4LQnRXBG5QRvLqLYUDFGqM
Instituto IPEIIS,school,0,-24.7976616,-65.4087741,ChIJ_bfIH6HDG5QRuRNz4B8iIPI
Hospital Militar De Salta,hospital,2,-24.7691413,-65.4039761,ChIJoWAz0-nDG5QRLowelNs8x7o
TOMBOLA SAN CARLOS,school,2,-24.8544733,-65.4405769,ChIJswQGOBTdG5QRKIQae8cwxT4
Colegio San Carlos,school,2,-24.8551955,-65.4416044,ChIJA0n3PTLdG5QRNhwG6w6D5DI
"Esc. N° 4732 ""San Carlos Borromeo""",school,41,-24.8562307,-65.4417634,ChIJoXiAijHdG5QR3tkKO3Ovs3U
Lúdere College Nivel Inicial,school,7,-24.8551344,-65.4420437,ChIJLe4_OTLdG5QR5lXWEfoPsM4
